date,value,park_name,facility,variable
2024-06-02,18,Addison Oaks,campground,campers
2024-06-02,154,Groveland Oaks,campground,revenue
2024-06-02,198,Addison Oaks,campground,revenue
2024-06-02,1950,Springfield Oaks,golf,revenue
2024-06-02,992,Glen Oaks,golf,revenue
2024-06-02,50,Springfield Oaks,golf,rounds played
2024-06-02,32,Glen Oaks,golf,rounds played
2024-06-02,1485,Red Oaks,waterpark,revenue
2024-06-02,1480,Waterford Oaks,waterpark,revenue
2024-06-02,297,Red Oaks,waterpark,visitors
2024-06-02,296,Waterford Oaks,waterpark,visitors
2024-06-03,9,Groveland Oaks,campground,campers
2024-06-03,8,Addison Oaks,campground,campers
2024-06-03,99,Groveland Oaks,campground,revenue
2024-06-03,80,Addison Oaks,campground,revenue
2024-06-03,1254,Springfield Oaks,golf,revenue
2024-06-03,1254,Glen Oaks,golf,revenue
2024-06-03,38,Springfield Oaks,golf,rounds played
2024-06-03,38,Glen Oaks,golf,rounds played
2024-06-03,750,Red Oaks,waterpark,revenue
2024-06-03,956,Waterford Oaks,waterpark,revenue
2024-06-03,150,Red Oaks,waterpark,visitors
2024-06-03,239,Waterford Oaks,waterpark,visitors
2024-06-04,12,Groveland Oaks,campground,campers
2024-06-04,14,Addison Oaks,campground,campers
2024-06-04,156,Groveland Oaks,campground,revenue
2024-06-04,154,Addison Oaks,campground,revenue
2024-06-04,600,Springfield Oaks,golf,revenue
2024-06-04,775,Glen Oaks,golf,revenue
2024-06-04,20,Springfield Oaks,golf,rounds played
2024-06-04,25,Glen Oaks,golf,rounds played
2024-06-04,830,Red Oaks,waterpark,revenue
2024-06-04,741,Waterford Oaks,waterpark,revenue
2024-06-04,166,Red Oaks,waterpark,visitors
2024-06-04,247,Waterford Oaks,waterpark,visitors
2024-06-05,11,Groveland Oaks,campground,campers
2024-06-05,9,Addison Oaks,campground,campers
2024-06-05,165,Groveland Oaks,campground,revenue
2024-06-05,90,Addison Oaks,campground,revenue
2024-06-05,960,Springfield Oaks,golf,revenue
2024-06-05,1088,Glen Oaks,golf,revenue
2024-06-05,30,Springfield Oaks,golf,rounds played
2024-06-05,32,Glen Oaks,golf,rounds played
2024-06-05,436,Red Oaks,waterpark,revenue
2024-06-05,748,Waterford Oaks,waterpark,revenue
2024-06-05,109,Red Oaks,waterpark,visitors
2024-06-05,187,Waterford Oaks,waterpark,visitors
2024-06-06,9,Groveland Oaks,campground,campers
2024-06-06,11,Addison Oaks,campground,campers
2024-06-06,99,Groveland Oaks,campground,revenue
2024-06-06,121,Addison Oaks,campground,revenue
2024-06-06,1440,Springfield Oaks,golf,revenue
2024-06-06,640,Glen Oaks,golf,revenue
2024-06-06,40,Springfield Oaks,golf,rounds played
2024-06-06,20,Glen Oaks,golf,rounds played
2024-06-06,1100,Red Oaks,waterpark,revenue
2024-06-06,777,Waterford Oaks,waterpark,revenue
2024-06-06,275,Red Oaks,waterpark,visitors
2024-06-06,259,Waterford Oaks,waterpark,visitors
2024-06-07,11,Groveland Oaks,campground,campers
2024-06-07,11,Addison Oaks,campground,campers
2024-06-07,143,Groveland Oaks,campground,revenue
2024-06-07,88,Addison Oaks,campground,revenue
2024-06-07,864,Springfield Oaks,golf,revenue
2024-06-07,805,Glen Oaks,golf,revenue
2024-06-07,27,Springfield Oaks,golf,rounds played
2024-06-07,23,Glen Oaks,golf,rounds played
2024-06-07,1405,Red Oaks,waterpark,revenue
2024-06-07,672,Waterford Oaks,waterpark,revenue
2024-06-07,281,Red Oaks,waterpark,visitors
2024-06-07,168,Waterford Oaks,waterpark,visitors
2024-06-08,7,Groveland Oaks,campground,campers
2024-06-08,9,Addison Oaks,campground,campers
2024-06-08,70,Groveland Oaks,campground,revenue
2024-06-08,81,Addison Oaks,campground,revenue
2024-06-08,936,Springfield Oaks,golf,revenue
2024-06-08,1320,Glen Oaks,golf,revenue
2024-06-08,26,Springfield Oaks,golf,rounds played
2024-06-08,40,Glen Oaks,golf,rounds played
2024-06-08,609,Red Oaks,waterpark,revenue
2024-06-08,540,Waterford Oaks,waterpark,revenue
2024-06-08,203,Red Oaks,waterpark,visitors
2024-06-08,180,Waterford Oaks,waterpark,visitors
2024-06-09,10,Groveland Oaks,campground,campers
2024-06-09,9,Addison Oaks,campground,campers
2024-06-09,120,Groveland Oaks,campground,revenue
2024-06-09,99,Addison Oaks,campground,revenue
2024-06-09,1044,Springfield Oaks,golf,revenue
2024-06-09,1020,Glen Oaks,golf,revenue
2024-06-09,29,Springfield Oaks,golf,rounds played
2024-06-09,30,Glen Oaks,golf,rounds played
2024-06-09,486,Red Oaks,waterpark,revenue
2024-06-09,412,Waterford Oaks,waterpark,revenue
2024-06-09,162,Red Oaks,waterpark,visitors
2024-06-09,103,Waterford Oaks,waterpark,visitors
2024-06-10,12,Groveland Oaks,campground,campers
2024-06-10,5,Addison Oaks,campground,campers
2024-06-10,144,Groveland Oaks,campground,revenue
2024-06-10,60,Addison Oaks,campground,revenue
2024-06-10,836,Springfield Oaks,golf,revenue
2024-06-10,1520,Glen Oaks,golf,revenue
2024-06-10,22,Springfield Oaks,golf,rounds played
2024-06-10,38,Glen Oaks,golf,rounds played
2024-06-10,1185,Red Oaks,waterpark,revenue
2024-06-10,884,Waterford Oaks,waterpark,revenue
2024-06-10,237,Red Oaks,waterpark,visitors
2024-06-10,221,Waterford Oaks,waterpark,visitors
2024-06-11,11,Groveland Oaks,campground,campers
2024-06-11,11,Addison Oaks,campground,campers
2024-06-11,110,Groveland Oaks,campground,revenue
2024-06-11,132,Addison Oaks,campground,revenue
2024-06-11,1089,Springfield Oaks,golf,revenue
2024-06-11,1440,Glen Oaks,golf,revenue
2024-06-11,33,Springfield Oaks,golf,rounds played
2024-06-11,36,Glen Oaks,golf,rounds played
2024-06-11,489,Red Oaks,waterpark,revenue
2024-06-11,745,Waterford Oaks,waterpark,revenue
2024-06-11,163,Red Oaks,waterpark,visitors
2024-06-11,149,Waterford Oaks,waterpark,visitors
2024-06-12,5,Groveland Oaks,campground,campers
2024-06-12,7,Addison Oaks,campground,campers
2024-06-12,70,Groveland Oaks,campground,revenue
2024-06-12,63,Addison Oaks,campground,revenue
2024-06-12,1295,Springfield Oaks,golf,revenue
2024-06-12,900,Glen Oaks,golf,revenue
2024-06-12,35,Springfield Oaks,golf,rounds played
2024-06-12,25,Glen Oaks,golf,rounds played
2024-06-12,900,Red Oaks,waterpark,revenue
2024-06-12,1072,Waterford Oaks,waterpark,revenue
2024-06-12,300,Red Oaks,waterpark,visitors
2024-06-12,268,Waterford Oaks,waterpark,visitors
2024-06-13,9,Groveland Oaks,campground,campers
2024-06-13,12,Addison Oaks,campground,campers
2024-06-13,90,Groveland Oaks,campground,revenue
2024-06-13,120,Addison Oaks,campground,revenue
2024-06-13,1332,Springfield Oaks,golf,revenue
2024-06-13,888,Glen Oaks,golf,revenue
2024-06-13,36,Springfield Oaks,golf,rounds played
2024-06-13,24,Glen Oaks,golf,rounds played
2024-06-13,507,Red Oaks,waterpark,revenue
2024-06-13,1104,Waterford Oaks,waterpark,revenue
2024-06-13,169,Red Oaks,waterpark,visitors
2024-06-13,276,Waterford Oaks,waterpark,visitors
2024-06-14,5,Groveland Oaks,campground,campers
2024-06-14,9,Addison Oaks,campground,campers
2024-06-14,50,Groveland Oaks,campground,revenue
2024-06-14,90,Addison Oaks,campground,revenue
2024-06-14,720,Springfield Oaks,golf,revenue
2024-06-14,1365,Glen Oaks,golf,revenue
2024-06-14,20,Springfield Oaks,golf,rounds played
2024-06-14,35,Glen Oaks,golf,rounds played
2024-06-14,1064,Red Oaks,waterpark,revenue
2024-06-14,594,Waterford Oaks,waterpark,revenue
2024-06-14,266,Red Oaks,waterpark,visitors
2024-06-14,198,Waterford Oaks,waterpark,visitors
2024-06-15,8,Groveland Oaks,campground,campers
2024-06-15,6,Addison Oaks,campground,campers
2024-06-15,112,Groveland Oaks,campground,revenue
2024-06-15,48,Addison Oaks,campground,revenue
2024-06-15,1170,Springfield Oaks,golf,revenue
2024-06-15,1080,Glen Oaks,golf,revenue
2024-06-15,30,Springfield Oaks,golf,rounds played
2024-06-15,30,Glen Oaks,golf,rounds played
2024-06-15,333,Red Oaks,waterpark,revenue
2024-06-15,327,Waterford Oaks,waterpark,revenue
2024-06-15,111,Red Oaks,waterpark,visitors
2024-06-15,109,Waterford Oaks,waterpark,visitors
2024-06-16,5,Groveland Oaks,campground,campers
2024-06-16,7,Addison Oaks,campground,campers
2024-06-16,60,Groveland Oaks,campground,revenue
2024-06-16,84,Addison Oaks,campground,revenue
2024-06-16,792,Springfield Oaks,golf,revenue
2024-06-16,1521,Glen Oaks,golf,revenue
2024-06-16,24,Springfield Oaks,golf,rounds played
2024-06-16,39,Glen Oaks,golf,rounds played
2024-06-16,1196,Red Oaks,waterpark,revenue
2024-06-16,850,Waterford Oaks,waterpark,revenue
2024-06-16,299,Red Oaks,waterpark,visitors
2024-06-16,170,Waterford Oaks,waterpark,visitors
2024-06-17,15,Groveland Oaks,campground,campers
2024-06-17,19,Addison Oaks,campground,campers
2024-06-17,195,Groveland Oaks,campground,revenue
2024-06-17,228,Addison Oaks,campground,revenue
2024-06-17,1400,Springfield Oaks,golf,revenue
2024-06-17,1254,Glen Oaks,golf,revenue
2024-06-17,35,Springfield Oaks,golf,rounds played
2024-06-17,38,Glen Oaks,golf,rounds played
2024-06-17,1113,Red Oaks,waterpark,revenue
2024-06-17,1380,Waterford Oaks,waterpark,revenue
2024-06-17,371,Red Oaks,waterpark,visitors
2024-06-17,276,Waterford Oaks,waterpark,visitors
2024-06-18,11,Groveland Oaks,campground,campers
2024-06-18,12,Addison Oaks,campground,campers
2024-06-18,132,Groveland Oaks,campground,revenue
2024-06-18,120,Addison Oaks,campground,revenue
2024-06-18,1224,Springfield Oaks,golf,revenue
2024-06-18,713,Glen Oaks,golf,revenue
2024-06-18,34,Springfield Oaks,golf,rounds played
2024-06-18,23,Glen Oaks,golf,rounds played
2024-06-18,1080,Red Oaks,waterpark,revenue
2024-06-18,1250,Waterford Oaks,waterpark,revenue
2024-06-18,216,Red Oaks,waterpark,visitors
2024-06-18,250,Waterford Oaks,waterpark,visitors
2024-06-19,7,Groveland Oaks,campground,campers
2024-06-19,5,Addison Oaks,campground,campers
2024-06-19,98,Groveland Oaks,campground,revenue
2024-06-19,60,Addison Oaks,campground,revenue
2024-06-19,726,Springfield Oaks,golf,revenue
2024-06-19,1360,Glen Oaks,golf,revenue
2024-06-19,22,Springfield Oaks,golf,rounds played
2024-06-19,40,Glen Oaks,golf,rounds played
2024-06-19,1440,Red Oaks,waterpark,revenue
2024-06-19,744,Waterford Oaks,waterpark,revenue
2024-06-19,288,Red Oaks,waterpark,visitors
2024-06-19,186,Waterford Oaks,waterpark,visitors
2024-06-20,7,Groveland Oaks,campground,campers
2024-06-20,14,Addison Oaks,campground,campers
2024-06-20,98,Groveland Oaks,campground,revenue
2024-06-20,154,Addison Oaks,campground,revenue
2024-06-20,858,Springfield Oaks,golf,revenue
2024-06-20,1026,Glen Oaks,golf,revenue
2024-06-20,26,Springfield Oaks,golf,rounds played
2024-06-20,27,Glen Oaks,golf,rounds played
2024-06-20,715,Red Oaks,waterpark,revenue
2024-06-20,345,Waterford Oaks,waterpark,revenue
2024-06-20,143,Red Oaks,waterpark,visitors
2024-06-20,115,Waterford Oaks,waterpark,visitors
2024-06-21,18,Groveland Oaks,campground,campers
2024-06-21,17,Addison Oaks,campground,campers
2024-06-21,216,Groveland Oaks,campground,revenue
2024-06-21,187,Addison Oaks,campground,revenue
2024-06-21,1394,Springfield Oaks,golf,revenue
2024-06-21,1050,Glen Oaks,golf,revenue
2024-06-21,41,Springfield Oaks,golf,rounds played
2024-06-21,30,Glen Oaks,golf,rounds played
2024-06-21,1295,Red Oaks,waterpark,revenue
2024-06-21,948,Waterford Oaks,waterpark,revenue
2024-06-21,259,Red Oaks,waterpark,visitors
2024-06-21,237,Waterford Oaks,waterpark,visitors
2024-06-22,11,Groveland Oaks,campground,campers
2024-06-22,15,Addison Oaks,campground,campers
2024-06-22,121,Groveland Oaks,campground,revenue
2024-06-22,165,Addison Oaks,campground,revenue
2024-06-22,1320,Springfield Oaks,golf,revenue
2024-06-22,680,Glen Oaks,golf,revenue
2024-06-22,33,Springfield Oaks,golf,rounds played
2024-06-22,20,Glen Oaks,golf,rounds played
2024-06-22,600,Red Oaks,waterpark,revenue
2024-06-22,483,Waterford Oaks,waterpark,revenue
2024-06-22,120,Red Oaks,waterpark,visitors
2024-06-22,161,Waterford Oaks,waterpark,visitors
2024-06-23,15,Groveland Oaks,campground,campers
2024-06-23,7,Addison Oaks,campground,campers
2024-06-23,210,Groveland Oaks,campground,revenue
2024-06-23,77,Addison Oaks,campground,revenue
2024-06-23,1024,Springfield Oaks,golf,revenue
2024-06-23,1280,Glen Oaks,golf,revenue
2024-06-23,32,Springfield Oaks,golf,rounds played
2024-06-23,32,Glen Oaks,golf,rounds played
2024-06-23,435,Red Oaks,waterpark,revenue
2024-06-23,890,Waterford Oaks,waterpark,revenue
2024-06-23,145,Red Oaks,waterpark,visitors
2024-06-23,178,Waterford Oaks,waterpark,visitors
2024-06-24,12,Groveland Oaks,campground,campers
2024-06-24,11,Addison Oaks,campground,campers
2024-06-24,156,Groveland Oaks,campground,revenue
2024-06-24,132,Addison Oaks,campground,revenue
2024-06-24,858,Springfield Oaks,golf,revenue
2024-06-24,770,Glen Oaks,golf,revenue
2024-06-24,22,Springfield Oaks,golf,rounds played
2024-06-24,22,Glen Oaks,golf,rounds played
2024-06-24,890,Red Oaks,waterpark,revenue
2024-06-24,1025,Waterford Oaks,waterpark,revenue
2024-06-24,178,Red Oaks,waterpark,visitors
2024-06-24,205,Waterford Oaks,waterpark,visitors
2024-06-25,11,Groveland Oaks,campground,campers
2024-06-25,11,Addison Oaks,campground,campers
2024-06-25,154,Groveland Oaks,campground,revenue
2024-06-25,99,Addison Oaks,campground,revenue
2024-06-25,1406,Springfield Oaks,golf,revenue
2024-06-25,680,Glen Oaks,golf,revenue
2024-06-25,38,Springfield Oaks,golf,rounds played
2024-06-25,20,Glen Oaks,golf,rounds played
2024-06-25,616,Red Oaks,waterpark,revenue
2024-06-25,615,Waterford Oaks,waterpark,revenue
2024-06-25,154,Red Oaks,waterpark,visitors
2024-06-25,205,Waterford Oaks,waterpark,visitors
2024-06-26,10,Groveland Oaks,campground,campers
2024-06-26,18,Addison Oaks,campground,campers
2024-06-26,110,Groveland Oaks,campground,revenue
2024-06-26,162,Addison Oaks,campground,revenue
2024-06-26,1444,Springfield Oaks,golf,revenue
2024-06-26,1188,Glen Oaks,golf,revenue
2024-06-26,38,Springfield Oaks,golf,rounds played
2024-06-26,33,Glen Oaks,golf,rounds played
2024-06-26,1172,Red Oaks,waterpark,revenue
2024-06-26,1235,Waterford Oaks,waterpark,revenue
2024-06-26,293,Red Oaks,waterpark,visitors
2024-06-26,247,Waterford Oaks,waterpark,visitors
2024-06-27,10,Groveland Oaks,campground,campers
2024-06-27,15,Addison Oaks,campground,campers
2024-06-27,110,Groveland Oaks,campground,revenue
2024-06-27,165,Addison Oaks,campground,revenue
2024-06-27,837,Springfield Oaks,golf,revenue
2024-06-27,1020,Glen Oaks,golf,revenue
2024-06-27,27,Springfield Oaks,golf,rounds played
2024-06-27,34,Glen Oaks,golf,rounds played
2024-06-27,1136,Red Oaks,waterpark,revenue
2024-06-27,660,Waterford Oaks,waterpark,revenue
2024-06-27,284,Red Oaks,waterpark,visitors
2024-06-27,220,Waterford Oaks,waterpark,visitors
2024-06-28,14,Groveland Oaks,campground,campers
2024-06-28,15,Addison Oaks,campground,campers
2024-06-28,196,Groveland Oaks,campground,revenue
2024-06-28,135,Addison Oaks,campground,revenue
2024-06-28,1008,Springfield Oaks,golf,revenue
2024-06-28,1440,Glen Oaks,golf,revenue
2024-06-28,28,Springfield Oaks,golf,rounds played
2024-06-28,40,Glen Oaks,golf,rounds played
2024-06-28,474,Red Oaks,waterpark,revenue
2024-06-28,880,Waterford Oaks,waterpark,revenue
2024-06-28,158,Red Oaks,waterpark,visitors
2024-06-28,220,Waterford Oaks,waterpark,visitors
2024-06-29,5,Groveland Oaks,campground,campers
2024-06-29,8,Addison Oaks,campground,campers
2024-06-29,75,Groveland Oaks,campground,revenue
2024-06-29,72,Addison Oaks,campground,revenue
2024-06-29,888,Springfield Oaks,golf,revenue
2024-06-29,1260,Glen Oaks,golf,revenue
2024-06-29,24,Springfield Oaks,golf,rounds played
2024-06-29,35,Glen Oaks,golf,rounds played
2024-06-29,1008,Red Oaks,waterpark,revenue
2024-06-29,1390,Waterford Oaks,waterpark,revenue
2024-06-29,252,Red Oaks,waterpark,visitors
2024-06-29,278,Waterford Oaks,waterpark,visitors
2024-06-30,9,Groveland Oaks,campground,campers
2024-06-30,11,Addison Oaks,campground,campers
2024-06-30,126,Groveland Oaks,campground,revenue
2024-06-30,121,Addison Oaks,campground,revenue
2024-06-30,1140,Springfield Oaks,golf,revenue
2024-06-30,1064,Glen Oaks,golf,revenue
2024-06-30,38,Springfield Oaks,golf,rounds played
2024-06-30,28,Glen Oaks,golf,rounds played
2024-06-30,1080,Red Oaks,waterpark,revenue
2024-06-30,652,Waterford Oaks,waterpark,revenue
2024-06-30,216,Red Oaks,waterpark,visitors
2024-06-30,163,Waterford Oaks,waterpark,visitors
2024-07-01,12,Groveland Oaks,campground,campers
2024-07-01,12,Addison Oaks,campground,campers
2024-07-01,180,Groveland Oaks,campground,revenue
2024-07-01,120,Addison Oaks,campground,revenue
2024-07-01,1368,Springfield Oaks,golf,revenue
2024-07-01,1015,Glen Oaks,golf,revenue
2024-07-01,38,Springfield Oaks,golf,rounds played
2024-07-01,29,Glen Oaks,golf,rounds played
2024-07-01,892,Red Oaks,waterpark,revenue
2024-07-01,570,Waterford Oaks,waterpark,revenue
2024-07-01,223,Red Oaks,waterpark,visitors
2024-07-01,114,Waterford Oaks,waterpark,visitors
2024-07-02,19,Groveland Oaks,campground,campers
2024-07-02,19,Addison Oaks,campground,campers
2024-07-02,266,Groveland Oaks,campground,revenue
2024-07-02,152,Addison Oaks,campground,revenue
2024-07-02,1122,Springfield Oaks,golf,revenue
2024-07-02,1476,Glen Oaks,golf,revenue
2024-07-02,33,Springfield Oaks,golf,rounds played
2024-07-02,41,Glen Oaks,golf,rounds played
2024-07-02,1068,Red Oaks,waterpark,revenue
2024-07-02,1059,Waterford Oaks,waterpark,revenue
2024-07-02,356,Red Oaks,waterpark,visitors
2024-07-02,353,Waterford Oaks,waterpark,visitors
2024-07-03,16,Groveland Oaks,campground,campers
2024-07-03,16,Addison Oaks,campground,campers
2024-07-03,192,Groveland Oaks,campground,revenue
2024-07-03,176,Addison Oaks,campground,revenue
2024-07-03,1320,Springfield Oaks,golf,revenue
2024-07-03,1568,Glen Oaks,golf,revenue
2024-07-03,44,Springfield Oaks,golf,rounds played
2024-07-03,49,Glen Oaks,golf,rounds played
2024-07-03,1104,Red Oaks,waterpark,revenue
2024-07-03,774,Waterford Oaks,waterpark,revenue
2024-07-03,276,Red Oaks,waterpark,visitors
2024-07-03,258,Waterford Oaks,waterpark,visitors
2024-07-04,6,Groveland Oaks,campground,campers
2024-07-04,6,Addison Oaks,campground,campers
2024-07-04,60,Groveland Oaks,campground,revenue
2024-07-04,66,Addison Oaks,campground,revenue
2024-07-04,988,Springfield Oaks,golf,revenue
2024-07-04,1224,Glen Oaks,golf,revenue
2024-07-04,26,Springfield Oaks,golf,rounds played
2024-07-04,36,Glen Oaks,golf,rounds played
2024-07-04,534,Red Oaks,waterpark,revenue
2024-07-04,663,Waterford Oaks,waterpark,revenue
2024-07-04,178,Red Oaks,waterpark,visitors
2024-07-04,221,Waterford Oaks,waterpark,visitors
2024-07-05,10,Groveland Oaks,campground,campers
2024-07-05,20,Addison Oaks,campground,campers
2024-07-05,120,Groveland Oaks,campground,revenue
2024-07-05,240,Addison Oaks,campground,revenue
2024-07-05,960,Springfield Oaks,golf,revenue
2024-07-05,1620,Glen Oaks,golf,revenue
2024-07-05,32,Springfield Oaks,golf,rounds played
2024-07-05,45,Glen Oaks,golf,rounds played
2024-07-05,1088,Red Oaks,waterpark,revenue
2024-07-05,840,Waterford Oaks,waterpark,revenue
2024-07-05,272,Red Oaks,waterpark,visitors
2024-07-05,210,Waterford Oaks,waterpark,visitors
2024-07-06,11,Groveland Oaks,campground,campers
2024-07-06,11,Addison Oaks,campground,campers
2024-07-06,165,Groveland Oaks,campground,revenue
2024-07-06,99,Addison Oaks,campground,revenue
2024-07-06,1444,Springfield Oaks,golf,revenue
2024-07-06,1692,Glen Oaks,golf,revenue
2024-07-06,38,Springfield Oaks,golf,rounds played
2024-07-06,47,Glen Oaks,golf,rounds played
2024-07-06,944,Red Oaks,waterpark,revenue
2024-07-06,1256,Waterford Oaks,waterpark,revenue
2024-07-06,236,Red Oaks,waterpark,visitors
2024-07-06,314,Waterford Oaks,waterpark,visitors
2024-07-07,11,Groveland Oaks,campground,campers
2024-07-07,13,Addison Oaks,campground,campers
2024-07-07,143,Groveland Oaks,campground,revenue
2024-07-07,130,Addison Oaks,campground,revenue
2024-07-07,1440,Springfield Oaks,golf,revenue
2024-07-07,1190,Glen Oaks,golf,revenue
2024-07-07,45,Springfield Oaks,golf,rounds played
2024-07-07,34,Glen Oaks,golf,rounds played
2024-07-07,693,Red Oaks,waterpark,revenue
2024-07-07,1194,Waterford Oaks,waterpark,revenue
2024-07-07,231,Red Oaks,waterpark,visitors
2024-07-07,398,Waterford Oaks,waterpark,visitors
2024-07-08,12,Groveland Oaks,campground,campers
2024-07-08,13,Addison Oaks,campground,campers
2024-07-08,156,Groveland Oaks,campground,revenue
2024-07-08,143,Addison Oaks,campground,revenue
2024-07-08,1178,Springfield Oaks,golf,revenue
2024-07-08,1254,Glen Oaks,golf,revenue
2024-07-08,31,Springfield Oaks,golf,rounds played
2024-07-08,33,Glen Oaks,golf,rounds played
2024-07-08,1104,Red Oaks,waterpark,revenue
2024-07-08,1130,Waterford Oaks,waterpark,revenue
2024-07-08,368,Red Oaks,waterpark,visitors
2024-07-08,226,Waterford Oaks,waterpark,visitors
2024-07-09,12,Groveland Oaks,campground,campers
2024-07-09,10,Addison Oaks,campground,campers
2024-07-09,120,Groveland Oaks,campground,revenue
2024-07-09,120,Addison Oaks,campground,revenue
2024-07-09,874,Springfield Oaks,golf,revenue
2024-07-09,740,Glen Oaks,golf,revenue
2024-07-09,23,Springfield Oaks,golf,rounds played
2024-07-09,20,Glen Oaks,golf,rounds played
2024-07-09,404,Red Oaks,waterpark,revenue
2024-07-09,612,Waterford Oaks,waterpark,revenue
2024-07-09,101,Red Oaks,waterpark,visitors
2024-07-09,204,Waterford Oaks,waterpark,visitors
2024-07-10,6,Groveland Oaks,campground,campers
2024-07-10,15,Addison Oaks,campground,campers
2024-07-10,60,Groveland Oaks,campground,revenue
2024-07-10,120,Addison Oaks,campground,revenue
2024-07-10,600,Springfield Oaks,golf,revenue
2024-07-10,1240,Glen Oaks,golf,revenue
2024-07-10,20,Springfield Oaks,golf,rounds played
2024-07-10,40,Glen Oaks,golf,rounds played
2024-07-10,1132,Red Oaks,waterpark,revenue
2024-07-10,1055,Waterford Oaks,waterpark,revenue
2024-07-10,283,Red Oaks,waterpark,visitors
2024-07-10,211,Waterford Oaks,waterpark,visitors
2024-07-11,6,Groveland Oaks,campground,campers
2024-07-11,9,Addison Oaks,campground,campers
2024-07-11,84,Groveland Oaks,campground,revenue
2024-07-11,81,Addison Oaks,campground,revenue
2024-07-11,660,Springfield Oaks,golf,revenue
2024-07-11,1050,Glen Oaks,golf,revenue
2024-07-11,20,Springfield Oaks,golf,rounds played
2024-07-11,35,Glen Oaks,golf,rounds played
2024-07-11,300,Red Oaks,waterpark,revenue
2024-07-11,1095,Waterford Oaks,waterpark,revenue
2024-07-11,100,Red Oaks,waterpark,visitors
2024-07-11,219,Waterford Oaks,waterpark,visitors
2024-07-12,13,Groveland Oaks,campground,campers
2024-07-12,14,Addison Oaks,campground,campers
2024-07-12,195,Groveland Oaks,campground,revenue
2024-07-12,140,Addison Oaks,campground,revenue
2024-07-12,1184,Springfield Oaks,golf,revenue
2024-07-12,1368,Glen Oaks,golf,revenue
2024-07-12,32,Springfield Oaks,golf,rounds played
2024-07-12,38,Glen Oaks,golf,rounds played
2024-07-12,1005,Red Oaks,waterpark,revenue
2024-07-12,1510,Waterford Oaks,waterpark,revenue
2024-07-12,201,Red Oaks,waterpark,visitors
2024-07-12,302,Waterford Oaks,waterpark,visitors
2024-07-13,11,Groveland Oaks,campground,campers
2024-07-13,8,Addison Oaks,campground,campers
2024-07-13,154,Groveland Oaks,campground,revenue
2024-07-13,72,Addison Oaks,campground,revenue
2024-07-13,1044,Springfield Oaks,golf,revenue
2024-07-13,930,Glen Oaks,golf,revenue
2024-07-13,29,Springfield Oaks,golf,rounds played
2024-07-13,31,Glen Oaks,golf,rounds played
2024-07-13,1115,Red Oaks,waterpark,revenue
2024-07-13,988,Waterford Oaks,waterpark,revenue
2024-07-13,223,Red Oaks,waterpark,visitors
2024-07-13,247,Waterford Oaks,waterpark,visitors
2024-07-14,11,Groveland Oaks,campground,campers
2024-07-14,9,Addison Oaks,campground,campers
2024-07-14,121,Groveland Oaks,campground,revenue
2024-07-14,90,Addison Oaks,campground,revenue
2024-07-14,840,Springfield Oaks,golf,revenue
2024-07-14,957,Glen Oaks,golf,revenue
2024-07-14,24,Springfield Oaks,golf,rounds played
2024-07-14,29,Glen Oaks,golf,rounds played
2024-07-14,428,Red Oaks,waterpark,revenue
2024-07-14,1004,Waterford Oaks,waterpark,revenue
2024-07-14,107,Red Oaks,waterpark,visitors
2024-07-14,251,Waterford Oaks,waterpark,visitors
2024-07-15,5,Groveland Oaks,campground,campers
2024-07-15,8,Addison Oaks,campground,campers
2024-07-15,50,Groveland Oaks,campground,revenue
2024-07-15,64,Addison Oaks,campground,revenue
2024-07-15,960,Springfield Oaks,golf,revenue
2024-07-15,1000,Glen Oaks,golf,revenue
2024-07-15,30,Springfield Oaks,golf,rounds played
2024-07-15,25,Glen Oaks,golf,rounds played
2024-07-15,590,Red Oaks,waterpark,revenue
2024-07-15,459,Waterford Oaks,waterpark,revenue
2024-07-15,118,Red Oaks,waterpark,visitors
2024-07-15,153,Waterford Oaks,waterpark,visitors
2024-07-16,13,Groveland Oaks,campground,campers
2024-07-16,5,Addison Oaks,campground,campers
2024-07-16,169,Groveland Oaks,campground,revenue
2024-07-16,50,Addison Oaks,campground,revenue
2024-07-16,1280,Springfield Oaks,golf,revenue
2024-07-16,1330,Glen Oaks,golf,revenue
2024-07-16,40,Springfield Oaks,golf,rounds played
2024-07-16,35,Glen Oaks,golf,rounds played
2024-07-16,663,Red Oaks,waterpark,revenue
2024-07-16,764,Waterford Oaks,waterpark,revenue
2024-07-16,221,Red Oaks,waterpark,visitors
2024-07-16,191,Waterford Oaks,waterpark,visitors
2024-07-17,8,Groveland Oaks,campground,campers
2024-07-17,8,Addison Oaks,campground,campers
2024-07-17,96,Groveland Oaks,campground,revenue
2024-07-17,88,Addison Oaks,campground,revenue
2024-07-17,1404,Springfield Oaks,golf,revenue
2024-07-17,868,Glen Oaks,golf,revenue
2024-07-17,36,Springfield Oaks,golf,rounds played
2024-07-17,28,Glen Oaks,golf,rounds played
2024-07-17,606,Red Oaks,waterpark,revenue
2024-07-17,1335,Waterford Oaks,waterpark,revenue
2024-07-17,202,Red Oaks,waterpark,visitors
2024-07-17,267,Waterford Oaks,waterpark,visitors
2024-07-18,6,Groveland Oaks,campground,campers
2024-07-18,5,Addison Oaks,campground,campers
2024-07-18,66,Groveland Oaks,campground,revenue
2024-07-18,40,Addison Oaks,campground,revenue
